timestamp,mac_address,ap_id,ap_x,ap_y,rssi,area_name
1/15/2024 11:30,9C:F9:99:CD:6E:C7,AP-CAF-05,22,15,-54.6,Cafeteria
1/15/2024 9:00,64:F9:A2:AF:F0:AF,AP-WRK-03,35,5,-70.3,Work Area
1/15/2024 9:30,26:00:3B:CD:C9:09,AP-WRK-06,35,20,-62.8,Work Area
1/15/2024 12:00,CB:40:4C:73:13:25,AP-CAF-01,5,4,-48.2,Cafeteria
1/15/2024 9:00,78:A8:C5:F5:79:D2,AP-CAF-02,15,4,-59.6,Cafeteria
1/15/2024 10:00,1D:42:A2:4C:3A:17,AP-WRK-04,5,20,-60.1,Work Area
1/15/2024 12:30,04:74:14:81:E2:79,AP-CAF-03,25,4,-65.8,Cafeteria
1/15/2024 9:00,20:68:82:E5:26:DC,AP-WRK-04,5,20,-65.8,Work Area
1/15/2024 12:30,B9:E3:E5:F5:1E:4E,AP-CAF-04,10,15,-54.6,Cafeteria
1/15/2024 12:30,0E:2C:94:1F:64:26,AP-LOB-02,15,5,-27.2,Lobby
1/15/2024 12:00,7C:32:20:3F:C0:C8,AP-CAF-01,5,4,-57.3,Cafeteria
1/15/2024 8:30,48:FA:63:B5:11:11,AP-LOB-02,15,5,-58.8,Lobby
1/15/2024 12:00,26:FE:69:5F:2F:97,AP-CAF-05,22,15,-54.5,Cafeteria
1/15/2024 10:00,56:07:F3:94:D0:2E,AP-CAF-04,10,15,-57.8,Cafeteria
1/15/2024 10:30,84:F5:79:05:0F:A0,AP-WRK-03,35,5,-56.8,Work Area
1/15/2024 10:30,A3:42:D9:87:52:E0,AP-WRK-03,35,5,-45.9,Work Area
1/15/2024 12:30,A3:CA:4B:DE:95:30,AP-CAF-02,15,4,-56.1,Cafeteria
1/15/2024 8:30,42:0E:0A:F1:1F:51,AP-WRK-05,20,20,-64.1,Work Area
1/15/2024 11:00,63:4D:64:A6:FB:90,AP-CAF-01,5,4,-62.4,Cafeteria
1/15/2024 8:00,C3:F5:FB:6A:07:0C,AP-CAF-02,15,4,-58.5,Cafeteria
1/15/2024 11:00,E8:0A:96:D3:99:1A,AP-WRK-05,20,20,-66.9,Work Area
1/15/2024 11:30,58:6F:8D:5E:24:C0,AP-WRK-06,35,20,-67.7,Work Area
1/15/2024 10:00,A1:D2:51:AB:7F:5D,AP-WRK-05,20,20,-61.2,Work Area
1/15/2024 12:00,FF:6C:CF:45:2A:C0,AP-WRK-05,20,20,-59.1,Work Area
1/15/2024 12:00,C2:14:B5:BD:70:48,AP-CAF-05,22,15,-57,Cafeteria
1/15/2024 10:30,83:A1:DC:34:2A:81,AP-WRK-02,20,5,-61,Work Area
1/15/2024 8:00,E8:0A:96:D3:99:1A,AP-WRK-02,20,5,-55.8,Work Area
1/15/2024 10:00,CC:5F:A4:DA:7D:B7,AP-WRK-01,5,5,-66.2,Work Area
1/15/2024 9:30,A2:72:1E:D3:C0:07,AP-WRK-06,35,20,-64,Work Area
1/15/2024 12:00,E8:C9:2F:1E:E0:AB,AP-CAF-04,10,15,-66.1,Cafeteria
1/15/2024 9:30,01:65:30:17:39:CE,AP-WRK-05,20,20,-58.9,Work Area
1/15/2024 11:30,B4:5D:8D:C9:6C:19,AP-CAF-04,10,15,-51,Cafeteria
1/15/2024 11:00,DC:5E:61:D2:A6:AD,AP-WRK-02,20,5,-63.5,Work Area
1/15/2024 8:30,AC:C9:31:E0:1E:CA,AP-CAF-04,10,15,-60.5,Cafeteria
1/15/2024 9:30,58:6F:8D:5E:24:C0,AP-WRK-05,20,20,-67.1,Work Area
1/15/2024 10:00,E1:72:09:C9:53:55,AP-WRK-06,35,20,-61,Work Area
1/15/2024 12:30,23:31:EF:D7:DA:5D,AP-CAF-03,25,4,-61.1,Cafeteria
1/15/2024 12:00,B5:DD:29:67:9E:4B,AP-CAF-01,5,4,-41,Cafeteria
1/15/2024 10:30,63:27:9A:A3:3B:3A,AP-WRK-06,35,20,-41.1,Work Area
1/15/2024 10:30,1E:80:C7:E6:1E:EE,AP-WRK-01,5,5,-53,Work Area
1/15/2024 12:30,F2:B9:75:ED:EE:A6,AP-WRK-02,20,5,-52.9,Work Area
1/15/2024 11:30,C0:83:BB:99:5F:A5,AP-WRK-06,35,20,-72.5,Work Area
1/15/2024 11:30,F1:6C:A3:A5:FD:CE,AP-WRK-05,20,20,-57.5,Work Area
1/15/2024 11:30,BE:43:08:FA:C0:7F,AP-WRK-05,20,20,-56.3,Work Area
1/15/2024 11:00,3E:EB:D1:06:AD:9A,AP-LOB-01,5,5,-57.6,Lobby
1/15/2024 10:30,E6:69:95:7A:D2:3B,AP-CAF-01,5,4,-60.7,Cafeteria
1/15/2024 10:30,3E:AD:7A:0E:8B:73,AP-CAF-05,22,15,-43.6,Cafeteria
1/15/2024 11:30,12:57:F2:3E:6A:E3,AP-CAF-05,22,15,-42.5,Cafeteria
1/15/2024 10:00,1E:80:C7:E6:1E:EE,AP-WRK-06,35,20,-65.7,Work Area
1/15/2024 12:30,7C:F9:62:14:94:3B,AP-WRK-01,5,5,-64.8,Work Area
1/15/2024 11:00,4B:F1:6E:BF:20:FF,AP-WRK-02,20,5,-55.5,Work Area
1/15/2024 10:00,64:49:21:22:15:33,AP-WRK-05,20,20,-61.8,Work Area
1/15/2024 10:30,F3:B1:A4:8B:32:60,AP-WRK-06,35,20,-62.4,Work Area
1/15/2024 12:30,E0:E9:43:BB:5E:C7,AP-WRK-01,5,5,-60.3,Work Area
1/15/2024 8:00,4F:14:0F:B8:23:EE,AP-CAF-05,22,15,-60.3,Cafeteria
1/15/2024 11:00,2B:5B:CD:23:75:D8,AP-WRK-06,35,20,-57,Work Area
1/15/2024 11:00,B4:91:51:D3:BE:6C,AP-WRK-06,35,20,-35.8,Work Area
1/15/2024 10:00,D7:FF:B5:67:9F:7F,AP-CAF-04,10,15,-47.5,Cafeteria
1/15/2024 11:00,D4:2C:AE:DB:00:05,AP-CAF-02,15,4,-55.4,Cafeteria
1/15/2024 12:00,11:4B:DE:34:F8:0D,AP-WRK-02,20,5,-54,Work Area
1/15/2024 12:00,02:0C:01:91:95:A7,AP-CAF-05,22,15,-58.5,Cafeteria
1/15/2024 8:30,F1:12:00:D1:98:3D,AP-WRK-06,35,20,-68.4,Work Area
1/15/2024 12:00,F5:DA:E9:74:B2:F6,AP-CAF-03,25,4,-52.1,Cafeteria
1/15/2024 10:00,12:57:F2:3E:6A:E3,AP-CAF-05,22,15,-39.5,Cafeteria
1/15/2024 10:30,AE:E4:D8:3A:DB:2E,AP-CAF-01,5,4,-58.7,Cafeteria
1/15/2024 8:30,2F:15:B4:FD:DE:3A,AP-CAF-05,22,15,-64.7,Cafeteria
1/15/2024 9:00,9E:64:87:C5:09:C5,AP-CAF-04,10,15,-53.4,Cafeteria
1/15/2024 9:00,E1:A6:3F:3C:77:37,AP-WRK-04,5,20,-48.8,Work Area
1/15/2024 12:00,78:A8:C5:F5:79:D2,AP-CAF-03,25,4,-64.5,Cafeteria
1/15/2024 9:30,15:7D:5C:63:4B:B6,AP-LOB-01,5,5,-63.2,Lobby
1/15/2024 11:30,7F:C2:EF:91:04:7A,AP-LOB-02,15,5,-47.4,Lobby
1/15/2024 10:00,63:DF:71:4E:D1:9A,AP-CAF-01,5,4,-53.7,Cafeteria
1/15/2024 12:00,63:27:9A:A3:3B:3A,AP-WRK-04,5,20,-69.3,Work Area
1/15/2024 12:00,1E:80:C7:E6:1E:EE,AP-WRK-04,5,20,-46.9,Work Area
1/15/2024 11:30,CE:A4:9F:87:EC:3E,AP-CAF-03,25,4,-56.2,Cafeteria
1/15/2024 10:30,5C:95:68:8F:C3:B0,AP-CAF-04,10,15,-38.7,Cafeteria
1/15/2024 8:30,47:F0:B0:50:DD:74,AP-WRK-03,35,5,-68.8,Work Area
1/15/2024 8:30,63:4D:64:A6:FB:90,AP-CAF-04,10,15,-55.9,Cafeteria
1/15/2024 10:00,E4:5F:68:0A:A1:EA,AP-WRK-06,35,20,-47.2,Work Area
1/15/2024 10:30,66:95:64:3E:B3:D9,AP-WRK-01,5,5,-57.9,Work Area
1/15/2024 9:30,26:E0:1E:C4:32:A8,AP-CAF-04,10,15,-58.3,Cafeteria
1/15/2024 10:30,B1:6A:5C:84:77:4A,AP-WRK-04,5,20,-66.4,Work Area
1/15/2024 11:30,3B:C8:2A:9C:36:5D,AP-CAF-04,10,15,-56,Cafeteria
1/15/2024 10:30,89:12:E4:5B:30:96,AP-CAF-04,10,15,-41.1,Cafeteria
1/15/2024 9:00,A0:B3:D6:6D:BE:4C,AP-WRK-06,35,20,-64.6,Work Area
1/15/2024 10:00,69:C5:ED:1B:87:08,AP-WRK-02,20,5,-59.4,Work Area
1/15/2024 10:30,E5:8F:4E:E9:3C:C5,AP-LOB-03,10,12,-60.5,Lobby
1/15/2024 10:30,BE:43:08:FA:C0:7F,AP-WRK-02,20,5,-60.2,Work Area
1/15/2024 9:30,83:A1:DC:34:2A:81,AP-WRK-05,20,20,-66.7,Work Area
1/15/2024 8:30,0D:A7:1B:83:AA:BE,AP-LOB-03,10,12,-42,Lobby
1/15/2024 10:30,71:E9:3B:11:CE:A8,AP-WRK-01,5,5,-52.4,Work Area
1/15/2024 10:30,F1:12:00:D1:98:3D,AP-WRK-05,20,20,-60.6,Work Area
1/15/2024 10:30,7C:73:5C:A4:53:14,AP-WRK-04,5,20,-56,Work Area
1/15/2024 8:00,5E:5C:5B:6A:EB:FB,AP-WRK-04,5,20,-67,Work Area
1/15/2024 11:00,F8:8C:C7:E2:1C:7D,AP-WRK-05,20,20,-60.7,Work Area
1/15/2024 10:30,2A:1B:F9:74:56:DA,AP-WRK-04,5,20,-53.6,Work Area
1/15/2024 8:30,F8:8C:C7:E2:1C:7D,AP-WRK-01,5,5,-56.5,Work Area
1/15/2024 12:00,D2:8B:80:7D:78:8B,AP-WRK-02,20,5,-55.1,Work Area
1/15/2024 9:30,E0:E9:43:BB:5E:C7,AP-WRK-01,5,5,-63.5,Work Area
1/15/2024 12:00,D8:78:EB:55:D7:26,AP-CAF-04,10,15,-54.7,Cafeteria
1/15/2024 11:00,6B:22:F8:13:FE:17,AP-WRK-01,5,5,-65.3,Work Area
1/15/2024 9:30,F2:48:B5:02:CE:76,AP-WRK-04,5,20,-62.6,Work Area
1/15/2024 11:30,81:2B:B1:75:9C:32,AP-CAF-04,10,15,-60.6,Cafeteria
1/15/2024 10:30,22:D8:66:07:1D:6F,AP-WRK-03,35,5,-60.4,Work Area
1/15/2024 12:30,07:42:80:2F:54:CF,AP-CAF-02,15,4,-57.2,Cafeteria
1/15/2024 11:30,83:A1:DC:34:2A:81,AP-WRK-03,35,5,-52.5,Work Area
1/15/2024 9:30,31:9C:69:AF:17:F5,AP-CAF-04,10,15,-53.5,Cafeteria
1/15/2024 10:30,20:44:9C:80:0F:C0,AP-WRK-04,5,20,-63.8,Work Area
1/15/2024 10:30,7B:F9:D7:E6:31:7D,AP-WRK-04,5,20,-63.3,Work Area
1/15/2024 10:00,E4:5F:68:0A:A1:EA,AP-WRK-02,20,5,-61.1,Work Area
1/15/2024 11:00,4C:5F:94:DD:C4:F4,AP-CAF-05,22,15,-65.8,Cafeteria
1/15/2024 11:30,FD:A9:5C:81:11:C8,AP-WRK-04,5,20,-68.2,Work Area
1/15/2024 10:30,77:69:4D:BA:7F:1B,AP-WRK-02,20,5,-66.5,Work Area
1/15/2024 12:00,88:7A:80:45:67:0B,AP-WRK-01,5,5,-60.8,Work Area
1/15/2024 11:30,84:F5:79:05:0F:A0,AP-WRK-03,35,5,-62.8,Work Area
1/15/2024 8:30,B4:91:F5:97:B6:8F,AP-LOB-02,15,5,-60.1,Lobby
1/15/2024 11:30,63:02:D8:2A:67:19,AP-WRK-04,5,20,-61.7,Work Area
1/15/2024 11:00,BF:05:1D:FB:B6:C2,AP-CAF-03,25,4,-43.7,Cafeteria
1/15/2024 12:00,20:44:9C:80:0F:C0,AP-WRK-06,35,20,-63.6,Work Area
1/15/2024 10:00,63:27:9A:A3:3B:3A,AP-WRK-01,5,5,-70.5,Work Area
1/15/2024 8:30,71:DF:D1:BF:62:2D,AP-CAF-01,5,4,-67.4,Cafeteria
1/15/2024 10:30,1F:96:68:AC:E8:22,AP-CAF-03,25,4,-56,Cafeteria
1/15/2024 10:00,B4:5D:8D:C9:6C:19,AP-CAF-01,5,4,-54.9,Cafeteria
1/15/2024 11:00,69:6F:EA:E2:A5:3C,AP-CAF-05,22,15,-61.8,Cafeteria
1/15/2024 11:30,E3:1A:51:DE:FA:81,AP-WRK-03,35,5,-59.8,Work Area
1/15/2024 10:00,E5:8F:4E:E9:3C:C5,AP-LOB-01,5,5,-37.7,Lobby
1/15/2024 8:30,59:02:BB:DF:EA:9E,AP-WRK-06,35,20,-70.6,Work Area
1/15/2024 8:30,F8:8C:C7:E2:1C:7D,AP-WRK-04,5,20,-64,Work Area
1/15/2024 8:30,E5:C8:A0:9E:EF:6C,AP-WRK-05,20,20,-46.8,Work Area
1/15/2024 10:00,2B:6D:8B:4F:43:32,AP-WRK-03,35,5,-63.1,Work Area
1/15/2024 11:00,D6:3A:D8:4F:D7:92,AP-WRK-05,20,20,-49.8,Work Area
1/15/2024 9:00,8C:ED:15:BE:86:01,AP-WRK-02,20,5,-62.2,Work Area
1/15/2024 9:00,EE:97:F3:F3:A2:82,AP-WRK-01,5,5,-64.2,Work Area
1/15/2024 8:30,E8:0A:96:D3:99:1A,AP-WRK-02,20,5,-53.7,Work Area
1/15/2024 12:30,DA:BE:0C:7F:FA:11,AP-WRK-06,35,20,-61,Work Area
1/15/2024 12:30,1D:42:A2:4C:3A:17,AP-WRK-05,20,20,-48.3,Work Area
1/15/2024 10:30,B9:15:44:F2:EF:89,AP-WRK-05,20,20,-63.7,Work Area
1/15/2024 12:00,FC:A5:5E:F4:F0:A2,AP-CAF-05,22,15,-54.7,Cafeteria
1/15/2024 10:00,2D:8A:04:63:C9:20,AP-WRK-03,35,5,-60.2,Work Area
1/15/2024 9:00,1D:42:A2:4C:3A:17,AP-WRK-06,35,20,-55.1,Work Area
1/15/2024 8:30,9B:1B:81:4A:4B:1F,AP-CAF-01,5,4,-49.4,Cafeteria
1/15/2024 9:00,AA:7C:C0:26:EF:42,AP-LOB-01,5,5,-55.8,Lobby
1/15/2024 11:00,08:98:6F:81:4C:36,AP-CAF-01,5,4,-55.7,Cafeteria
1/15/2024 9:00,7C:F9:62:14:94:3B,AP-WRK-01,5,5,-63.5,Work Area
1/15/2024 9:00,E5:97:5E:D8:94:10,AP-LOB-01,5,5,-40.1,Lobby
1/15/2024 9:00,24:87:11:13:21:17,AP-WRK-02,20,5,-59.1,Work Area
1/15/2024 9:30,26:08:23:CE:A7:F9,AP-CAF-03,25,4,-52,Cafeteria
1/15/2024 11:30,77:44:62:A4:49:92,AP-WRK-01,5,5,-65.9,Work Area
1/15/2024 9:00,5C:95:68:8F:C3:B0,AP-CAF-02,15,4,-58.8,Cafeteria
1/15/2024 12:00,CE:8C:83:3A:E0:38,AP-WRK-02,20,5,-59.4,Work Area
1/15/2024 11:00,EF:B7:5D:5A:98:96,AP-CAF-02,15,4,-33.5,Cafeteria
1/15/2024 9:00,5D:17:A4:AC:C0:00,AP-WRK-05,20,20,-60.9,Work Area
1/15/2024 10:00,E8:0A:96:D3:99:1A,AP-WRK-06,35,20,-64.4,Work Area
1/15/2024 9:30,58:80:62:05:BB:FF,AP-WRK-01,5,5,-67.8,Work Area
1/15/2024 12:00,D6:18:37:06:50:0E,AP-CAF-01,5,4,-65,Cafeteria
1/15/2024 9:30,A8:FE:71:0D:67:93,AP-CAF-05,22,15,-58.8,Cafeteria
1/15/2024 12:30,DD:6A:05:38:A4:3B,AP-CAF-03,25,4,-66.9,Cafeteria
1/15/2024 12:30,13:16:1B:C4:5F:1F,AP-CAF-02,15,4,-56.8,Cafeteria
1/15/2024 11:00,C9:F5:3D:E9:C8:08,AP-WRK-05,20,20,-59.9,Work Area
1/15/2024 11:00,7C:F9:62:14:94:3B,AP-WRK-05,20,20,-65.4,Work Area
1/15/2024 8:00,E0:E9:43:BB:5E:C7,AP-WRK-04,5,20,-35.8,Work Area
1/15/2024 12:30,53:ED:04:F6:4D:DA,AP-CAF-02,15,4,-51,Cafeteria
1/15/2024 9:30,D7:FF:B5:67:9F:7F,AP-CAF-05,22,15,-53.1,Cafeteria
1/15/2024 8:30,19:10:12:45:14:D6,AP-WRK-03,35,5,-51.3,Work Area
1/15/2024 8:00,DA:0E:AB:1C:2B:BF,AP-WRK-06,35,20,-65.2,Work Area
1/15/2024 8:30,0D:A7:1B:83:AA:BE,AP-LOB-02,15,5,-47,Lobby
1/15/2024 9:00,F1:50:D6:A6:56:3A,AP-CAF-01,5,4,-52.2,Cafeteria
1/15/2024 10:00,F1:50:D6:A6:56:3A,AP-CAF-04,10,15,-55.2,Cafeteria
1/15/2024 9:00,69:C5:ED:1B:87:08,AP-WRK-06,35,20,-57.6,Work Area
1/15/2024 10:00,4D:5D:ED:F3:01:79,AP-WRK-02,20,5,-63.9,Work Area
1/15/2024 10:30,BC:5D:A9:26:9D:EF,AP-CAF-03,25,4,-59.8,Cafeteria
1/15/2024 8:00,64:ED:60:5D:13:8C,AP-CAF-03,25,4,-39.6,Cafeteria
1/15/2024 10:30,E6:69:95:7A:D2:3B,AP-CAF-03,25,4,-58.5,Cafeteria
1/15/2024 10:00,E3:94:76:16:C6:2C,AP-WRK-03,35,5,-45.8,Work Area
1/15/2024 8:30,57:99:3C:22:83:37,AP-CAF-03,25,4,-62.7,Cafeteria
1/15/2024 11:00,6B:F8:CF:00:03:7F,AP-LOB-01,5,5,-40.1,Lobby
1/15/2024 11:30,C3:F5:FB:6A:07:0C,AP-CAF-05,22,15,-60.7,Cafeteria
1/15/2024 12:00,B4:24:D2:88:70:44,AP-CAF-03,25,4,-61.8,Cafeteria
1/15/2024 8:00,77:69:4D:BA:7F:1B,AP-WRK-05,20,20,-62.5,Work Area
1/15/2024 11:30,B2:34:C1:26:BC:AD,AP-CAF-02,15,4,-57.1,Cafeteria
1/15/2024 9:30,00:4A:5F:8F:35:18,AP-WRK-03,35,5,-64.5,Work Area
1/15/2024 12:00,27:45:B9:1B:47:74,AP-CAF-02,15,4,-43.7,Cafeteria
1/15/2024 8:00,7C:73:5C:A4:53:14,AP-WRK-06,35,20,-60.2,Work Area
1/15/2024 10:30,97:67:60:67:15:40,AP-CAF-04,10,15,-62,Cafeteria
1/15/2024 9:00,FD:A9:5C:81:11:C8,AP-WRK-02,20,5,-56.1,Work Area
1/15/2024 8:00,DE:49:41:1C:7D:0C,AP-CAF-03,25,4,-62.2,Cafeteria
1/15/2024 12:30,FC:A5:5E:F4:F0:A2,AP-CAF-01,5,4,-57.5,Cafeteria
1/15/2024 10:30,59:7A:40:FB:64:D9,AP-LOB-01,5,5,-54.3,Lobby
1/15/2024 9:00,C0:83:BB:99:5F:A5,AP-WRK-01,5,5,-58.5,Work Area
1/15/2024 9:00,81:DB:38:21:0C:5C,AP-WRK-04,5,20,-66.5,Work Area
1/15/2024 10:30,B4:91:51:D3:BE:6C,AP-WRK-04,5,20,-65.6,Work Area
1/15/2024 12:30,59:7A:40:FB:64:D9,AP-LOB-03,10,12,-54.6,Lobby
1/15/2024 12:00,E4:5F:68:0A:A1:EA,AP-WRK-05,20,20,-54.1,Work Area
1/15/2024 8:30,2E:A5:CA:9E:0C:6E,AP-CAF-01,5,4,-58.6,Cafeteria
1/15/2024 9:00,74:51:D5:6B:65:C1,AP-CAF-01,5,4,-64.6,Cafeteria
1/15/2024 10:00,6A:20:06:72:0A:83,AP-CAF-04,10,15,-58.6,Cafeteria
1/15/2024 8:00,D4:93:62:68:D3:FD,AP-CAF-05,22,15,-58.3,Cafeteria
1/15/2024 11:00,63:4D:64:A6:FB:90,AP-CAF-05,22,15,-44.6,Cafeteria
1/15/2024 11:30,20:44:9C:80:0F:C0,AP-WRK-06,35,20,-57,Work Area
1/15/2024 8:30,B2:4C:DE:6F:1B:50,AP-WRK-06,35,20,-64,Work Area
1/15/2024 11:00,61:36:E4:72:67:0A,AP-CAF-02,15,4,-56.2,Cafeteria
1/15/2024 10:00,C6:B7:B6:43:87:F8,AP-CAF-03,25,4,-56.4,Cafeteria
1/15/2024 8:30,B3:9E:4F:6C:93:65,AP-CAF-04,10,15,-53.4,Cafeteria
1/15/2024 12:00,E6:69:95:7A:D2:3B,AP-CAF-04,10,15,-57.9,Cafeteria
1/15/2024 8:00,A8:FE:71:0D:67:93,AP-CAF-05,22,15,-57.8,Cafeteria
1/15/2024 11:30,42:42:43:B1:B6:95,AP-CAF-02,15,4,-57.6,Cafeteria
1/15/2024 8:30,DC:A7:42:5B:A1:89,AP-LOB-01,5,5,-57.8,Lobby
1/15/2024 11:00,F1:50:D6:A6:56:3A,AP-CAF-01,5,4,-51.7,Cafeteria
1/15/2024 11:00,10:D9:29:09:C5:4C,AP-LOB-02,15,5,-52.1,Lobby
1/15/2024 12:30,FF:6C:CF:45:2A:C0,AP-WRK-04,5,20,-65.6,Work Area
1/15/2024 8:00,5E:5C:5B:6A:EB:FB,AP-WRK-03,35,5,-53.6,Work Area
1/15/2024 11:00,B9:15:44:F2:EF:89,AP-WRK-05,20,20,-61,Work Area
1/15/2024 9:30,42:42:43:B1:B6:95,AP-CAF-03,25,4,-53.1,Cafeteria
1/15/2024 11:30,DA:BE:0C:7F:FA:11,AP-WRK-06,35,20,-56.3,Work Area
1/15/2024 9:30,00:4A:5F:8F:35:18,AP-WRK-04,5,20,-67.3,Work Area
1/15/2024 12:00,63:DF:71:4E:D1:9A,AP-CAF-04,10,15,-47.2,Cafeteria
1/15/2024 8:00,EE:97:F3:F3:A2:82,AP-WRK-05,20,20,-65.6,Work Area
1/15/2024 11:00,A3:A2:F9:34:40:49,AP-CAF-03,25,4,-49.2,Cafeteria
1/15/2024 10:00,56:07:F3:94:D0:2E,AP-CAF-02,15,4,-41.4,Cafeteria
1/15/2024 11:30,2B:5B:CD:23:75:D8,AP-WRK-02,20,5,-60.4,Work Area
1/15/2024 9:30,2D:8A:04:63:C9:20,AP-WRK-05,20,20,-50.1,Work Area
1/15/2024 8:30,2A:AC:FE:23:AF:FD,AP-CAF-02,15,4,-52.1,Cafeteria
1/15/2024 12:00,81:2B:B1:75:9C:32,AP-CAF-02,15,4,-58.2,Cafeteria
1/15/2024 12:00,6D:7C:F6:F9:AD:17,AP-CAF-05,22,15,-57.2,Cafeteria
1/15/2024 11:30,E2:8A:FB:5C:CF:2D,AP-CAF-02,15,4,-54.1,Cafeteria
1/15/2024 8:30,6F:4A:51:8E:D8:5A,AP-CAF-05,22,15,-55.5,Cafeteria
1/15/2024 11:30,1F:56:62:45:83:3D,AP-CAF-02,15,4,-33.3,Cafeteria
1/15/2024 11:30,70:F2:CB:7C:57:C3,AP-CAF-04,10,15,-61.9,Cafeteria
1/15/2024 10:30,B4:24:D2:88:70:44,AP-CAF-02,15,4,-56.8,Cafeteria
1/15/2024 10:30,AF:79:AA:66:55:27,AP-LOB-01,5,5,-52.5,Lobby
1/15/2024 9:30,42:0E:0A:F1:1F:51,AP-WRK-03,35,5,-61.4,Work Area
1/15/2024 8:30,DA:BE:0C:7F:FA:11,AP-WRK-06,35,20,-61.4,Work Area
1/15/2024 8:30,DC:A7:42:5B:A1:89,AP-LOB-02,15,5,-32.4,Lobby
1/15/2024 11:00,50:F7:23:C3:97:16,AP-CAF-04,10,15,-62.3,Cafeteria
1/15/2024 10:00,70:F2:CB:7C:57:C3,AP-CAF-03,25,4,-49.5,Cafeteria
1/15/2024 10:00,26:08:23:CE:A7:F9,AP-CAF-03,25,4,-56.6,Cafeteria
1/15/2024 9:30,30:25:2C:E9:72:5B,AP-LOB-03,10,12,-38.1,Lobby
1/15/2024 9:00,2B:6D:8B:4F:43:32,AP-WRK-01,5,5,-55.7,Work Area
1/15/2024 10:30,99:6A:FA:D2:A5:3A,AP-WRK-04,5,20,-53.8,Work Area
1/15/2024 10:00,7C:82:D1:56:06:67,AP-CAF-01,5,4,-65.1,Cafeteria
1/15/2024 9:00,77:44:62:A4:49:92,AP-WRK-01,5,5,-66,Work Area
1/15/2024 10:30,FD:F3:CF:95:81:8E,AP-CAF-04,10,15,-47.9,Cafeteria
1/15/2024 12:30,52:D7:49:E6:51:94,AP-CAF-01,5,4,-53.1,Cafeteria
1/15/2024 8:00,2D:8A:04:63:C9:20,AP-WRK-02,20,5,-54.2,Work Area
1/15/2024 11:00,2B:5B:CD:23:75:D8,AP-WRK-05,20,20,-42.4,Work Area
1/15/2024 12:30,B5:DD:29:67:9E:4B,AP-CAF-01,5,4,-38.9,Cafeteria
1/15/2024 9:30,77:69:4D:BA:7F:1B,AP-WRK-02,20,5,-61.4,Work Area
1/15/2024 9:00,D2:77:54:DA:17:A0,AP-WRK-01,5,5,-59.4,Work Area
1/15/2024 9:30,EE:8A:E5:E7:99:8B,AP-CAF-02,15,4,-49.8,Cafeteria
1/15/2024 12:00,DC:97:A1:77:F1:29,AP-LOB-03,10,12,-47.5,Lobby
1/15/2024 8:30,15:BA:9F:4C:F6:D2,AP-WRK-05,20,20,-55.7,Work Area
1/15/2024 12:00,76:96:4D:3C:E5:60,AP-CAF-05,22,15,-42.7,Cafeteria
1/15/2024 10:00,01:65:30:17:39:CE,AP-WRK-03,35,5,-50.2,Work Area
1/15/2024 11:00,F4:FD:CC:16:E5:5D,AP-CAF-03,25,4,-60.6,Cafeteria
1/15/2024 8:00,1F:3A:86:1F:88:6E,AP-WRK-06,35,20,-53,Work Area
1/15/2024 11:30,CE:8C:83:3A:E0:38,AP-WRK-04,5,20,-59.1,Work Area
1/15/2024 8:30,2B:5B:CD:23:75:D8,AP-WRK-06,35,20,-57.4,Work Area
1/15/2024 10:00,6D:17:6F:69:0D:BA,AP-WRK-04,5,20,-60.6,Work Area
1/15/2024 10:00,B9:E3:E5:F5:1E:4E,AP-CAF-02,15,4,-59.8,Cafeteria
1/15/2024 11:00,1F:56:62:45:83:3D,AP-CAF-01,5,4,-51,Cafeteria
1/15/2024 11:30,2A:AC:FE:23:AF:FD,AP-CAF-04,10,15,-51.4,Cafeteria
1/15/2024 10:00,F5:08:34:FB:8C:ED,AP-WRK-01,5,5,-60.2,Work Area
1/15/2024 10:30,E6:CD:B5:9F:AA:97,AP-WRK-04,5,20,-63.5,Work Area
1/15/2024 12:00,52:9C:E9:26:17:A9,AP-WRK-01,5,5,-47.7,Work Area
1/15/2024 10:00,A8:4B:F5:5E:1E:13,AP-LOB-01,5,5,-57.7,Lobby
1/15/2024 8:00,A8:FE:71:0D:67:93,AP-CAF-02,15,4,-57.6,Cafeteria
1/15/2024 10:30,AF:1D:40:31:1B:58,AP-WRK-04,5,20,-63.8,Work Area
1/15/2024 10:00,B4:F3:08:21:8B:9A,AP-CAF-04,10,15,-43.3,Cafeteria
1/15/2024 12:00,F4:FD:CC:16:E5:5D,AP-CAF-01,5,4,-59.5,Cafeteria
1/15/2024 8:30,3E:6B:91:D9:FF:3D,AP-WRK-01,5,5,-69.9,Work Area
1/15/2024 11:30,4D:5D:ED:F3:01:79,AP-WRK-04,5,20,-48.2,Work Area
1/15/2024 11:00,93:B2:0D:B0:26:1B,AP-LOB-02,15,5,-58.3,Lobby
1/15/2024 9:30,F2:BB:3D:C2:B8:DB,AP-WRK-02,20,5,-71,Work Area
1/15/2024 9:00,B1:6A:5C:84:77:4A,AP-WRK-04,5,20,-66.3,Work Area
1/15/2024 12:30,A2:72:1E:D3:C0:07,AP-WRK-05,20,20,-49.5,Work Area
1/15/2024 9:30,57:46:0F:E2:17:33,AP-LOB-01,5,5,-50,Lobby
1/15/2024 11:00,0E:2C:94:1F:64:26,AP-LOB-03,10,12,-56.1,Lobby
